rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
63	C18H36O5	[M - H2O - H]-	C18H34O4	0.9999999999999999	31.688299536919008	27.75496896915674	3.9333305677622685	7	0.6786899087783085	-0.037663954538341086	0.3287894147604179	-57497.83469759958		313.23846	257.65	144_20230404_LFX_OK_260_VGF136_F09_1_neg_144
63	C17H32O2	[M + CH2O2 - H]-	C18H34O4	0.9999999999999999	31.688299536919008	27.75496896915674	3.9333305677622685	6	0.6786899087783085	-0.037663954538341086	0.3287894147604179	0.09973091700499458		313.23846	257.65	144_20230404_LFX_OK_260_VGF136_F09_1_neg_144
63	C18H38O6	[M - H4O2 - H]-	C18H34O4	0.9999999999999999	31.688299536919008	27.75496896915674	3.9333305677622685	7	0.6786899087783085	-0.037663954538341086	0.3287894147604179	-114995.76912611637		313.23846	257.65	144_20230404_LFX_OK_260_VGF136_F09_1_neg_144
64	C18H30O3	[M - H]-	C18H30O3	0.9999999999999999	31.05092402927545	27.17157118620528	3.879352843070169	9	0.5846415699908053	-0.20373642331449424	0.625982189198508	0.0029684022824803574		293.21222	253.359	141_20230404_LFX_OK_260_VGF136_F09_1_neg_141
65	C30H48O5	[M - H]-	C30H48O5	0.9999999999999999	30.73258061015244	24.506823252396167	6.225757357756272	5	0.47968406556896964	0.3185846120213911	0.4073126519309978	-0.7569358556875799		487.34253	317.792	184_20230404_LFX_OK_260_VGF136_F09_1_neg_184
65	C29H46O3	[M + CH2O2 - H]-	C30H48O5	0.9999999999999999	30.73258061015244	24.506823252396167	6.225757357756272	5	0.47968406556896964	0.3185846120213911	0.4073126519309978	-0.7569358556875799		487.34253	317.792	184_20230404_LFX_OK_260_VGF136_F09_1_neg_184
65	C30H50O6	[M - H2O - H]-	C30H48O5	0.9999999999999999	30.73258061015244	24.506823252396167	6.225757357756272	6	0.47968406556896964	0.3185846120213911	0.4073126519309978	-36957.4426369481		487.34253	317.792	184_20230404_LFX_OK_260_VGF136_F09_1_neg_184
65	C30H52O7	[M - H4O2 - H]-	C30H48O5	0.9999999999999999	30.73258061015244	24.506823252396167	6.225757357756272	6	0.47968406556896964	0.3185846120213911	0.4073126519309978	-73914.1283380404		487.34253	317.792	184_20230404_LFX_OK_260_VGF136_F09_1_neg_184
66	C18H32O4	[M - H]-	C18H32O4	0.9999999999999999	30.588703112055367	26.703448390599544	3.885254721455824	6	0.37728406557707495	-0.23379982270360072	0.4849145616636099	-0.015203247606456156		311.22278	215.738	119_20230404_LFX_OK_260_VGF136_F09_1_neg_119
67	C15H12O7	[M - H2O - H]-	C15H10O6	0.9999999999999999	30.456577540994868	26.66387678137375	3.792700759621117	9	0.546665124418443	0.3258163256969213	0.4084383317125787	-63186.089478542366		285.04044	120.573	58_20230404_LFX_OK_260_VGF136_F09_1_neg_58
67	C15H14O8	[M - H4O2 - H]-	C15H10O6	0.9999999999999999	30.456577540994868	26.66387678137375	3.792700759621117	9	0.546665124418443	0.3258163256969213	0.4084383317125787	-126372.08845450822		285.04044	120.573	58_20230404_LFX_OK_260_VGF136_F09_1_neg_58
68	C31H56O9	[M - H4O2 - H]-	C31H52O7	0.9999999999999999	30.327479586219187	24.06962555553993	6.257854030679257	4	0.7133570037589384	0.13040056080959542	0.6598002848149164	-67282.60834839403		535.36444	235.493	131_20230404_LFX_OK_260_VGF136_F09_1_neg_131
68	C31H54O8	[M - H2O - H]-	C31H52O7	0.9999999999999999	30.327479586219187	24.06962555553993	6.257854030679257	4	0.7133570037589384	0.13040056080959542	0.6598002848149164	-33640.91811376068		535.36444	235.493	131_20230404_LFX_OK_260_VGF136_F09_1_neg_131
69	C18H36O5	[M - H2O - H]-	C18H34O4	0.9999999999999999	30.09373001603279	24.718650589417955	5.375079426614834	8	0.5218802634829098	-0.18531860400843103	0.6215130160844327	-57497.52561426187		313.23856	233.957	130_20230404_LFX_OK_260_VGF136_F09_1_neg_130
69	C18H38O6	[M - H4O2 - H]-	C18H34O4	0.9999999999999999	30.09373001603279	24.718650589417955	5.375079426614834	8	0.5218802634829098	-0.18531860400843103	0.6215130160844327	-114995.44323739815		313.23856	233.957	130_20230404_LFX_OK_260_VGF136_F09_1_neg_130
70	C16H22O4	[M - H]-	C16H22O4	0.9999999999999999	29.288397712064373	25.466005670043756	3.8223920420206188	4	0.4670265863369128	0.4660152921580436	0.4660152921580436	-0.005347063706398046		277.14453	185.391	99_20230404_LFX_OK_260_VGF136_F09_1_neg_99
71	C38H52O19	[M - H4O2 - H]-	C38H48O17	0.9999999999999999	28.94435749312698	22.452831363091292	6.491526130035689	7	0.5493743117488934	-0.10710638532156294	0.3219567896833017	-46461.584009306316		775.28217	116.966	52_20230404_LFX_OK_260_VGF136_F09_1_neg_52
71	C37H46O15	[M + CH2O2 - H]-	C38H48O17	0.9999999999999999	28.94435749312698	22.452831363091292	6.491526130035689	6	0.5493743117488934	-0.10710638532156294	0.3219567896833017	0.37651251031471833		775.28217	116.966	52_20230404_LFX_OK_260_VGF136_F09_1_neg_52
71	C38H50O18	[M - H2O - H]-	C38H48O17	0.9999999999999999	28.94435749312698	22.452831363091292	6.491526130035689	7	0.5493743117488934	-0.10710638532156294	0.3219567896833017	-23230.603748397996		775.28217	116.966	52_20230404_LFX_OK_260_VGF136_F09_1_neg_52
72	C27H25NO7	[M - H2O - H]-	C27H23NO6	0.9999999999999999	28.25053104013737	23.900638111040713	4.34989292909666	6	0.46128205484789575	-0.1948607028547684	0.44443892154565906	-39484.47702536391		456.14517	277.706	154_20230404_LFX_OK_260_VGF136_F09_1_neg_154
72	C27H27NO8	[M - H4O2 - H]-	C27H23NO6	0.9999999999999999	28.25053104013737	23.900638111040713	4.34989292909666	6	0.46128205484789575	-0.1948607028547684	0.44443892154565906	-78968.75919002497		456.14517	277.706	154_20230404_LFX_OK_260_VGF136_F09_1_neg_154
73	C18H34O3	[M - H]-	C18H34O3	0.9999999999999999	27.997799990909265	21.881294352941865	6.116505637967402	7	0.12012863777046892	-0.02884941367696277	0.9413028627994292	-0.8843957603279881		297.24326	291.269	163_20230404_LFX_OK_260_VGF136_F09_1_neg_163
74	C18H26O3	[M - H]-	C18H26O3	0.9999999999999999	26.802346252466762	22.951521825846566	3.850824426620196	8	0.4654045170025883	0.33745935218735484	0.8245565410623722	-0.14023874220418103		289.18088	189.182	101_20230404_LFX_OK_260_VGF136_F09_1_neg_101
75	C12H22O6	[M - H]-	C12H22O6	0.9999999999999999	26.675780957635624	23.12825142586879	3.547529531766833	5	0.3831786667219489	1.061378572166429	1.061378572166429	-0.44094460605950675		261.13425	101.074	40_20230404_LFX_OK_260_VGF136_F09_1_neg_40
75	C11H20O4	[M + CH2O2 - H]-	C12H22O6	0.9999999999999999	26.675780957635624	23.12825142586879	3.547529531766833	5	0.3831786667219489	1.061378572166429	1.061378572166429	-0.44094460605950675		261.13425	101.074	40_20230404_LFX_OK_260_VGF136_F09_1_neg_40
76	C12H18O5	[M - H]-	C12H18O5	0.9999999999999999	26.642856576586937	23.03540600200192	3.6074505745850147	4	0.6896458119293595	0.07823605793832447	0.5042656480118657	-0.2238091221284989		241.10809	128.056	63_20230404_LFX_OK_260_VGF136_F09_1_neg_63
77	C31H52O8	[M - H2O - H]-	C31H50O7	0.9999999999999999	25.84250076659208	22.136703784308654	3.7057969822834282	4	0.7249723580935572	0.855663319461271	0.855663319461271	-33768.243050010344		533.34869	263.379	146_20230404_LFX_OK_260_VGF136_F09_1_neg_146
77	C31H54O9	[M - H4O2 - H]-	C31H50O7	0.9999999999999999	25.84250076659208	22.136703784308654	3.7057969822834282	4	0.7249723580935572	0.855663319461271	0.855663319461271	-67537.07925746236		533.34869	263.379	146_20230404_LFX_OK_260_VGF136_F09_1_neg_146
78	C30H48O4	[M - H]-	C30H48O4	0.9999999999999999	25.80684979370063	22.086513570195724	3.7203362235049062	3	0.4505412055151696	0.445563861661988	0.445563861661988	-0.305949086133344		471.34784	271.83	153_20230404_LFX_OK_260_VGF136_F09_1_neg_153
79	C16H32O3	[M - H]-	C16H32O3	0.9999999999999999	25.41139399118992	21.652072475130055	3.7593215160598654	4	0.603940151795764	0.38948046361766603	0.4337689410809532	-0.42674970170686993		271.22775	293.199	168_20230404_LFX_OK_260_VGF136_F09_1_neg_168
80	C12H18O3	[M - H]-	C12H18O3	0.9999999999999999	25.350324633449855	20.186802877712726	5.163521755737129	5	0.06931067557119981	-0.5491385718600856	0.6544327621951928	-0.29824596076775584		209.11826	120.573	59_20230404_LFX_OK_260_VGF136_F09_1_neg_59
81	C30H48O8	[M - H2O - H]-	C30H46O7	0.9999999999999999	25.09839043866804	21.272480752640988	3.825909686027054	5	0.3538396211411803	0.2016449384218173	0.20619018877811182	-34815.45138542919		517.31702	180.109	90_20230404_LFX_OK_260_VGF136_F09_1_neg_90
81	C30H50O9	[M - H4O2 - H]-	C30H46O7	0.9999999999999999	25.09839043866804	21.272480752640988	3.825909686027054	5	0.3538396211411803	0.2016449384218173	0.20619018877811182	-69630.78532189567		517.31702	180.109	90_20230404_LFX_OK_260_VGF136_F09_1_neg_90
82	C18H28O3	[M - H]-	C18H28O3	0.9999999999999999	24.8819417150151	21.115145425514726	3.7667962895003746	7	0.331868856421207	0.29266027538064215	0.5690042025250774	-0.53974256179434		291.19641	259.07	145_20230404_LFX_OK_260_VGF136_F09_1_neg_145
83	C17H28N6O4	[M - H]-	C17H28N6O4	0.9999999999999999	24.662196530166934	21.756600951933788	2.905595578233148	6	0.23276752155746133	-0.44806615535382904	0.6680714519207793	-0.23221106871256647		379.20984	232.634	129_20230404_LFX_OK_260_VGF136_F09_1_neg_129
84	C24H46O4	[M - H]-	C24H46O4	0.9999999999999999	24.045187897348857	20.23099248540879	3.8141954119400663	3	0.7351924274258912	0.3087389218448311	0.3667101236841448	-0.6838922842492976		397.33206	381.849	211_20230404_LFX_OK_260_VGF136_F09_1_neg_211
85	C11H20O4	[M - H]-	C11H20O4	0.9999999999999999	23.338270696680105	19.846937697976433	3.4913329987036725	4	0.9117068010975468	-0.018337466674238245	0.6802573070773881	-0.6705965470893456		215.12874	150.53	79_20230404_LFX_OK_260_VGF136_F09_1_neg_79
86	C25H30O9	[M + CH2O2 - H]-	C26H32O11	0.9999999999999999	23.255530702510516	19.372184365428037	3.88334633708248	3	0.4889732801135072	-0.012588602296214613	0.5446850981109024	-0.3345098308160641		519.18701	100.21	39_20230404_LFX_OK_260_VGF136_F09_1_neg_39
87	C20H40O5	[M - H2O - H]-	C20H38O4	0.9999999999999999	22.893751675332	19.186411059456407	3.7073406158755904	3	0.6909938722391192	0.9029567422965853	0.9029567422965853	-52775.877002877045		341.26950	324.699	188_20230404_LFX_OK_260_VGF136_F09_1_neg_188
87	C20H38O4	[M - H]-	C20H38O4	0.9999999999999999	22.893751675332	19.186411059456407	3.7073406158755904	2	0.6909938722391192	0.9029567422965853	0.9029567422965853	-0.6813134109043547		341.26950	324.699	188_20230404_LFX_OK_260_VGF136_F09_1_neg_188
87	C20H42O6	[M - H4O2 - H]-	C20H38O4	0.9999999999999999	22.893751675332	19.186411059456407	3.7073406158755904	3	0.6909938722391192	0.9029567422965853	0.9029567422965853	-105551.07269234337		341.26950	324.699	188_20230404_LFX_OK_260_VGF136_F09_1_neg_188
88	C16H12O5	[M - H]-	C16H12O5	0.9999999999999999	22.800465537289078	16.95556854728476	5.84489699000432	4	0.8659337745690423	0.16536266559851392	0.9146949103229356	-0.5718754591375191		283.06104	198.406	106_20230404_LFX_OK_260_VGF136_F09_1_neg_106
89	C17H14O6	[M - H]-	C17H14O6	0.9999999999999999	22.419212371189644	18.578931306139562	3.8402810650500814	2	0.5541786193234735	0.31214372513421984	0.45718178944653554	-0.1450380643123157		313.07172	199.433	107_20230404_LFX_OK_260_VGF136_F09_1_neg_107
90	C28H40O15	[M - H]-	C28H40O15	0.9999999999999999	21.101632036596545	14.242173796314571	6.859458240281974	2	0.4011142781292181	0.4525851224105845	0.4525851224105845	-0.12029777113175953		615.22937	82.986	34_20230404_LFX_OK_260_VGF136_F09_1_neg_34
91	C20H30O6	[M - H]-	C20H30O6	0.9999999999999999	20.600331699183187	16.973096394246106	3.6272353049370825	6	0.11144405600765804	0.7121962271518487	0.8614728425645508	-0.5898238126804011		365.19675	206.122	112_20230404_LFX_OK_260_VGF136_F09_1_neg_112
91	C20H32O7	[M - H2O - H]-	C20H30O6	0.9999999999999999	20.600331699183187	16.973096394246106	3.6272353049370825	7	0.11144405600765804	0.7121962271518487	0.8614728425645508	-49318.01896447457		365.19675	206.122	112_20230404_LFX_OK_260_VGF136_F09_1_neg_112
91	C20H34O8	[M - H4O2 - H]-	C20H30O6	0.9999999999999999	20.600331699183187	16.973096394246106	3.6272353049370825	7	0.11144405600765804	0.7121962271518487	0.8614728425645508	-98635.44810513649		365.19675	206.122	112_20230404_LFX_OK_260_VGF136_F09_1_neg_112
92	C24H30O9	[M - H]-	C24H30O9	0.9999999999999999	20.4113006837437	16.547594782637642	3.8637059011060595	4	0.6790983459108181	-0.4821415845221573	0.4821415845221573	0.5197793928962073		461.18195	177.969	89_20230404_LFX_OK_260_VGF136_F09_1_neg_89
93	C36H64O10	[M - H]-	C36H64O10	0.9999999999999999	20.197723122833953	20.197723122833953	0.0	7	0.5955794640626152	0.0247044816303233	0.3240790919187149	0.0247044816303233		655.44269	399.201	216_20230404_LFX_OK_260_VGF136_F09_1_neg_216
94	C20H32O5	[M - H2O - H]-	C20H30O4	0.9999999999999999	19.755624835142715	15.831854752741268	3.9237700824014463	5	0.4521828808081616	0.09275067376025667	0.1327747519902041	-54051.99739865496		333.20718	236.576	133_20230404_LFX_OK_260_VGF136_F09_1_neg_133
94	C20H34O6	[M - H4O2 - H]-	C20H30O4	0.9999999999999999	19.755624835142715	15.831854752741268	3.9237700824014463	5	0.4521828808081616	0.09275067376025667	0.1327747519902041	-108104.14740500774		333.20718	236.576	133_20230404_LFX_OK_260_VGF136_F09_1_neg_133
95	C37H66O10	[M - H]-	C37H66O10	0.9999999999999999	19.73362867220401	13.270046479315106	6.463582192888904	6	0.4258914959396299	0.14338907077590782	0.7285902814135826	0.2602608549386062		669.45850	404.958	217_20230404_LFX_OK_260_VGF136_F09_1_neg_217
96	C29H50O5	[M - H]-	C29H50O5	0.9999999999999999	18.648886212439336	14.749025367575406	3.899860844863931	5	0.31595592957388613	0.3897991705455265	0.5230094640062362	-0.18597188635427253		477.35846	340.653	194_20230404_LFX_OK_260_VGF136_F09_1_neg_194
96	C29H52O6	[M - H2O - H]-	C29H50O5	0.9999999999999999	18.648886212439336	14.749025367575406	3.899860844863931	6	0.31595592957388613	0.3897991705455265	0.5230094640062362	-37729.82986234231		477.35846	340.653	194_20230404_LFX_OK_260_VGF136_F09_1_neg_194
96	C29H54O7	[M - H4O2 - H]-	C29H50O5	0.9999999999999999	18.648886212439336	14.749025367575406	3.899860844863931	6	0.31595592957388613	0.3897991705455265	0.5230094640062362	-75459.47375279851		477.35846	340.653	194_20230404_LFX_OK_260_VGF136_F09_1_neg_194
97	C18H26O3	[M - H]-	C18H26O3	0.9999999999999999	18.544264296413115	14.67833619579982	3.8659281006132944	5	0.3955500148443811	-0.03470763161194662	0.6541604363884652	-0.03470763161194662		289.18091	171.074	86_20230404_LFX_OK_260_VGF136_F09_1_neg_86
98	C20H30O7S	[M - H]-	C20H30O7S	0.9999999999999999	18.080871141289954	18.080871141289954	0.0	6	0.3392284826815595	-0.6702248355704828	0.6702248355704828	-0.682723212145465		413.16367	296.151	173_20230404_LFX_OK_260_VGF136_F09_1_neg_173
99	C7H6O3	[M - H]-	C7H6O3	0.9999999999999999	17.985224023339374	13.12016105658551	4.8650629667538645	3	0.32534728998931284	-0.025815906348703795	0.5276665095552022	-0.025815906348703795		137.02441	52.912	17_20230404_LFX_OK_260_VGF136_F09_1_neg_17
100	C17H17NO3	[M - H]-	C17H17NO3	0.9999999999999999	17.75701820726823	12.4314393314898	5.325578875778431	4	0.53367659191029	0.6643688638678449	0.6643688638678449	-0.2554959754441792		282.11349	116.53	51_20230404_LFX_OK_260_VGF136_F09_1_neg_51
101	C18H28O3	[M - H]-	C18H28O3	0.9999999999999999	17.69577551400303	13.976715627583737	3.7190598864192945	5	0.08047098562115843	0.03342116016751632	0.33885874165633156	-0.53974256179434		291.19641	215.738	120_20230404_LFX_OK_260_VGF136_F09_1_neg_120
101	C18H30O4	[M - H2O - H]-	C18H28O3	0.9999999999999999	17.69577551400303	13.976715627583737	3.7190598864192945	6	0.08047098562115843	0.03342116016751632	0.33885874165633156	-61850.76864454352		291.19641	215.738	120_20230404_LFX_OK_260_VGF136_F09_1_neg_120
101	C18H32O5	[M - H4O2 - H]-	C18H28O3	0.9999999999999999	17.69577551400303	13.976715627583737	3.7190598864192945	6	0.08047098562115843	0.03342116016751632	0.33885874165633156	-123700.99754652505		291.19641	215.738	120_20230404_LFX_OK_260_VGF136_F09_1_neg_120
102	C30H50O7	[M - H2O - H]-	C30H48O6	0.9999999999999999	17.6067895375268	9.562478070335601	8.0443114671912	3	0.315867603776383	0.31595111567101863	0.31595111567101863	-35781.849052396436		503.33801	183.088	95_20230404_LFX_OK_260_VGF136_F09_1_neg_95
102	C30H52O8	[M - H4O2 - H]-	C30H48O6	0.9999999999999999	17.6067895375268	9.562478070335601	8.0443114671912	3	0.315867603776383	0.31595111567101863	0.31595111567101863	-71564.09523633901		503.33801	183.088	95_20230404_LFX_OK_260_VGF136_F09_1_neg_95
102	C30H48O6	[M - H]-	C30H48O6	0.9999999999999999	17.6067895375268	9.562478070335601	8.0443114671912	2	0.315867603776383	0.31595111567101863	0.31595111567101863	0.3971315459144028		503.33801	183.088	95_20230404_LFX_OK_260_VGF136_F09_1_neg_95
103	C30H46O6	[M - H]-	C30H46O6	0.9999999999999999	17.54853843143733	12.263107013248757	5.285431418188573	4	0.2784040273075716	0.06427440489716528	0.41246235477095156	-0.7078857846770844		501.32181	212.462	116_20230404_LFX_OK_260_VGF136_F09_1_neg_116
103	C30H48O7	[M - H2O - H]-	C30H46O6	0.9999999999999999	17.141355665427344	13.350911289332783	3.7904443760945608	5	0.37827177996219447	-0.09771598772363556	0.4142589478121963	-35925.664144771916		501.32239	194.012	104_20230404_LFX_OK_260_VGF136_F09_1_neg_104
103	C30H50O8	[M - H4O2 - H]-	C30H46O6	0.9999999999999999	17.141355665427344	13.350911289332783	3.7904443760945608	5	0.37827177996219447	-0.09771598772363556	0.4142589478121963	-71851.77701357563		501.32239	194.012	104_20230404_LFX_OK_260_VGF136_F09_1_neg_104
104	C22H23F3N2O2	[M - H]-	C22H23F3N2O2	0.9999999999999999	16.928739171752277	16.928739171752277	0.0	3	0.353328823562572	-0.3123237400747878	0.3123237400747878	-0.9251837121557527		403.16351	375.914	200_20230404_LFX_OK_260_VGF136_F09_1_neg_200
105	C16H30O3	[M - H]-	C16H30O3	0.9999999999999999	16.884841192091503	10.81010750406451	6.074733688026994	3	0.28742480746901955	-0.12884596778681282	0.12884596778681282	0.11659183404285224		269.21225	250.139	139_20230404_LFX_OK_260_VGF136_F09_1_neg_139
105	C15H28O	[M + CH2O2 - H]-	C16H30O3	0.9999999999999999	16.884841192091503	10.81010750406451	6.074733688026994	3	0.28742480746901955	-0.12884596778681282	0.12884596778681282	0.11659183404285224		269.21225	250.139	139_20230404_LFX_OK_260_VGF136_F09_1_neg_139
106	C26H34O11	[M + CH2O2 - H]-	C27H36O13	0.9999999999999999	16.662479892165464	7.985513328294754	8.67696656387071	3	0.20909328759620402	-0.01638165311482581	0.7360328695526612	-0.5411549293580118		567.20801	91.333	36_20230404_LFX_OK_260_VGF136_F09_1_neg_36
106	C27H36O13	[M - H]-	C27H36O13	0.9999999999999999	16.662479892165464	7.985513328294754	8.67696656387071	3	0.20909328759620402	-0.01638165311482581	0.7360328695526612	-0.5411549293580118		567.20801	91.333	36_20230404_LFX_OK_260_VGF136_F09_1_neg_36
107	C18H36O3	[M - H]-	C18H36O3	0.9999999999999999	16.307705211667308	12.487711802546922	3.819993409120386	3	0.1040913127047724	0.0735619347623546	0.15955627002157344	0.15955627002157344		299.25922	306.975	181_20230404_LFX_OK_260_VGF136_F09_1_neg_181
107	C18H38O4	[M - H2O - H]-	C18H36O3	0.9999999999999999	16.307705211667308	12.487711802546922	3.819993409120386	4	0.1040913127047724	0.0735619347623546	0.15955627002157344	-60183.666713687446		299.25922	306.975	181_20230404_LFX_OK_260_VGF136_F09_1_neg_181
107	C18H40O5	[M - H4O2 - H]-	C18H36O3	0.9999999999999999	16.307705211667308	12.487711802546922	3.819993409120386	4	0.1040913127047724	0.0735619347623546	0.15955627002157344	-120367.49298364474		299.25922	306.975	181_20230404_LFX_OK_260_VGF136_F09_1_neg_181
108	C5H8N2O5P4S2	[M - H]-	C5H8N2O5P4S2	0.9999999999999999	16.12147669426308	16.12147669426308	0.0	7	0.4181821786020048	0.4897761571344985	0.7363031220735207	-0.8114615644862365		362.87494	334.662	193_20230404_LFX_OK_260_VGF136_F09_1_neg_193
109	C22H40O3	[M - H]-	C22H40O3	0.9999999999999999	16.10454225315853	12.282549928786205	3.8219923243723266	4	0.18840497771660708	0.4928392918889761	0.5199112404740652	-0.5280100056653411		351.29028	355.492	198_20230404_LFX_OK_260_VGF136_F09_1_neg_198
110	C32H52O4	[M - H]-	C32H52O4	0.9999999999999999	15.60665287901069	9.07296719554682	6.53368568346387	2	0.6946136240896715	-0.09120310495759765	0.2979530388260656	-0.38915614378366326		499.37909	417.714	219_20230404_LFX_OK_260_VGF136_F09_1_neg_219
111	C17H30N6O4	[M - H]-	C17H30N6O4	0.9999999999999999	15.574396867273332	9.949311880187029	5.6250849870863044	5	0.17412434714867622	0.1556080255400233	0.8539170730361407	0.42373183353555643		381.22574	296.151	172_20230404_LFX_OK_260_VGF136_F09_1_neg_172
112	C24H46O3	[M - H]-	C24H46O3	0.9999999999999999	15.549019306193788	11.769494604942032	3.7795247012517548	3	0.2662515117433422	-0.29933031859320797	0.5578688741629619	-0.7636139819735616		381.33713	381.429	210_20230404_LFX_OK_260_VGF136_F09_1_neg_210
113	C29H48O5	[M - H2O - H]-	C29H46O4	0.9999999999999999	15.4485096828116	11.612088261085207	3.8364214217263943	4	0.5111277776897372	0.1708663362854697	0.1708663362854697	-39381.364507206796		457.33252	244.856	135_20230404_LFX_OK_260_VGF136_F09_1_neg_135
113	C29H50O6	[M - H4O2 - H]-	C29H46O4	0.9999999999999999	15.4485096828116	11.612088261085207	3.8364214217263943	4	0.5111277776897372	0.1708663362854697	0.1708663362854697	-78763.13578920579		457.33252	244.856	135_20230404_LFX_OK_260_VGF136_F09_1_neg_135
114	C35H34N2O6	[M + CH2O2 - H]-	C36H36N2O8	0.9999999999999999	15.32395877250748	15.32395877250748	0.0	8	0.4016582664726448	0.756958977482538	0.756958977482538	0.4551695260931473		623.24017	142.527	74_20230404_LFX_OK_260_VGF136_F09_1_neg_74
115	C21H17N3O8S3	[M - H]-	C21H17N3O8S3	0.9999999999999999	15.292805375911389	15.292805375911389	0.0	11	0.3935220304970157	-0.009627649619439696	0.11992310695032735	-0.11992310695032735		534.01044	78.233	33_20230404_LFX_OK_260_VGF136_F09_1_neg_33
116	C39H54O6	[M - H]-	C39H54O6	0.9999999999999999	14.591758837804264	7.983371055204015	6.608387782600249	2	0.5949965773014457	-0.15858459066027944	0.15858459066027944	0.004258431195023413		617.38477	318.844	186_20230404_LFX_OK_260_VGF136_F09_1_neg_186
117	C20H20O11	[M - H]-	C20H20O11	0.9999999999999999	14.578514699302456	8.100513779596344	6.478000919706111	5	0.05810883323520022	0.8044264647857291	0.8044264647857291	-0.7549304942043559		435.09296	92.046	38_20230404_LFX_OK_260_VGF136_F09_1_neg_38
117	C19H18O9	[M + CH2O2 - H]-	C20H20O11	0.9999999999999999	14.578514699302456	8.100513779596344	6.478000919706111	5	0.05810883323520022	0.8044264647857291	0.8044264647857291	-0.7549304942043559		435.09296	92.046	38_20230404_LFX_OK_260_VGF136_F09_1_neg_38
118	C16H12O5	[M - H]-	C16H12O5	0.9999999999999999	13.984438587515216	7.859614094961918	6.124824492553298	3	0.3715566462273494	0.46922218498296725	0.46922218498296725	-0.4640626961755528		283.06107	114.064	49_20230404_LFX_OK_260_VGF136_F09_1_neg_49
119	C18H7NO6	[M - H]-	C18H7NO6	0.9999999999999999	13.797736322564923	12.364876480354395	1.4328598422105272	3	0.7652892412789205	0.877651700263983	0.877651700263983	-0.674857655006023		332.01984	106.543	43_20230404_LFX_OK_260_VGF136_F09_1_neg_43
120	C3Cl2NO10P	[M - H]-	C3Cl2NO10P	0.9999999999999999	13.778733783616863	13.778733783616863	0.0	4	0.23458184417011427	0.8843673028855714	0.8843673028855714	-0.9718019412813058		309.85611	61.962	25_20230404_LFX_OK_260_VGF136_F09_1_neg_25
121	C30H48O6	[M - H2O - H]-	C30H46O5	0.9999999999999999	13.615445795710624	9.716448801028063	3.898996994682561	3	0.3846950891061948	0.37953117429531286	0.37953117429531286	-37110.097434359974		485.32727	250.871	140_20230404_LFX_OK_260_VGF136_F09_1_neg_140
121	C30H50O7	[M - H4O2 - H]-	C30H46O5	0.9999999999999999	13.615445795710624	9.716448801028063	3.898996994682561	3	0.3846950891061948	0.37953117429531286	0.37953117429531286	-74220.24099821737		485.32727	250.871	140_20230404_LFX_OK_260_VGF136_F09_1_neg_140
121	C30H46O5	[M - H]-	C30H46O5	0.9999999999999999	13.615445795710624	9.716448801028063	3.898996994682561	2	0.3846950891061948	0.37953117429531286	0.37953117429531286	0.04612949741998871		485.32727	250.871	140_20230404_LFX_OK_260_VGF136_F09_1_neg_140
122	C21H42N7O14P	[M - H]-	C21H42N7O14P	0.9999999999999999	12.862961449161952	12.862961449161952	0.0	7	0.22153660576109943	0.13188746131016418	0.36432130704262383	0.13188746131016418		646.24554	212.198	115_20230404_LFX_OK_260_VGF136_F09_1_neg_115
123	C17H32N6O6	[M - H2O - H]-	C17H30N6O5	0.9999999999999999	12.064790884709268	8.60046261662816	3.4643282680811085	5	0.050971733381564965	0.15123906693797867	0.16721636542455592	-45341.16356237274		397.22061	168.064	85_20230404_LFX_OK_260_VGF136_F09_1_neg_85
123	C17H30N6O5	[M - H]-	C17H30N6O5	0.9999999999999999	12.064790884709268	8.60046261662816	3.4643282680811085	4	0.050971733381564965	0.15123906693797867	0.16721636542455592	0.30200939404157234		397.22061	168.064	85_20230404_LFX_OK_260_VGF136_F09_1_neg_85
123	C17H34N6O7	[M - H4O2 - H]-	C17H30N6O5	0.9999999999999999	12.064790884709268	8.60046261662816	3.4643282680811085	5	0.050971733381564965	0.15123906693797867	0.16721636542455592	-90682.6291341394		397.22061	168.064	85_20230404_LFX_OK_260_VGF136_F09_1_neg_85
124	C20H36O3	[M - H]-	C20H36O3	0.9999999999999999	12.017228926736168	8.101652389380641	3.915576537355527	4	0.12152805631422067	0.3409924841723929	0.6467321226664298	0.14771020257067005		323.25922	327.806	190_20230404_LFX_OK_260_VGF136_F09_1_neg_190
125	C15H10O4	[M - H]-	C15H10O4	0.9999999999999999	11.557217665669993	7.887585590223277	3.6696320754467164	3	0.06689971695401985	-0.4969605249524957	0.5774544682050391	-0.4969605249524957		253.05051	119.61	57_20230404_LFX_OK_260_VGF136_F09_1_neg_57
126	C40H58O8	[M - H]-	C40H58O8	0.9999999999999999	11.52331875692947	3.4788524930438918	8.044466263885578	1	0.0	0.26229190026623456	0.26229190026623456	0.26229190026623456		665.40607	340.957	195_20230404_LFX_OK_260_VGF136_F09_1_neg_195
