rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
54	C15H20O8	[M - H]-	C15H20O8	0.9999999999999999	51.363466466832264	47.70767758653884	3.6557888802934193	11	0.5550050253437527	0.36534672188108064	0.5127119326237447	-55060.26528990709		327.10843	48.147	16_20230404_LFX_OK_226_VGF136_C08_1_neg_16
55	C36H36N2O8	[M - H]-	C36H36N2O8	0.9999999999999999	50.38087775286252	41.395915341061034	8.984962411801483	16	0.8845916541998773	-0.19178484075839713	0.24959380447345975	0.06344155354762086		623.23993	167.982	105_20230404_LFX_OK_226_VGF136_C08_1_neg_105
56	C16H24N4O4S2	[M + Cl]-	C16H24N4O4S2	0.9999999999999999	49.34703614190818	49.34703614190818	0.0	18	0.7353355259303292	0.2173764971688403	0.9582972146626352	-0.36511601196226173		435.09314	78.349	28_20230404_LFX_OK_226_VGF136_C08_1_neg_28
57	C21H34O8	[M - H]-	C21H34O8	0.9999999999999999	48.71491125497096	45.30442756069118	3.4104836942797787	10	0.44056386408455445	0.44805890165300355	0.8180534960280306	-87171.99145289748		413.21817	162.257	100_20230404_LFX_OK_226_VGF136_C08_1_neg_100
58	C18H32O5	[M - H]-	C18H32O5	0.9999999999999999	46.236811015831975	42.52096262632115	3.715848389510822	7	0.4592550885451765	1.0112723482671742	1.0112723482671742	0.2315448509105846		327.21777	215.379	155_20230404_LFX_OK_226_VGF136_C08_1_neg_155
59	C16H32N4O5	[M + Cl]-	C16H32N4O5	0.9999999999999999	44.87734774170917	44.87734774170917	0.0	11	0.2672121031385983	0.19188860601914984	0.6412795174436097	0.13838405495127087		395.20673	155.584	93_20230404_LFX_OK_226_VGF136_C08_1_neg_93
60	C18H32O3	[M - H]-	C18H32O3	0.9999999999999999	44.750863939973854	40.9200230439446	3.8308408960292537	13	0.8273690533221744	-0.2512267121671885	0.7064018653002402	-0.3920578654963568		295.22775	299.701	197_20230404_LFX_OK_226_VGF136_C08_1_neg_197
61	C18H30O4	[M - H]-	C18H30O4	0.9999999999999999	44.30505691768742	38.98818777764968	5.316869140037744	7	0.26746143474461953	0.11152278426395049	0.19222277293484571	0.06575657393793957		309.20715	144.8	77_20230404_LFX_OK_226_VGF136_C08_1_neg_77
62	C15H10O5	[M - H]-	C15H10O5	0.9999999999999999	44.01773432034505	40.26931690942995	3.7484174109150956	14	0.5193963226274879	0.16341913360928725	0.7602896045791053	-0.054791272030818884		269.04553	143.661	76_20230404_LFX_OK_226_VGF136_C08_1_neg_76
63	C12H18O4	[M - H]-	C12H18O4	0.9999999999999999	43.80125571451886	40.26793925662083	3.5333164578980307	11	0.8567235010416332	0.38571363352324217	0.5638532563758331	-80006.67653495735		225.11324	137.257	72_20230404_LFX_OK_226_VGF136_C08_1_neg_72
64	C20H36O7	[M - H]-	C20H36O7	0.9999999999999999	43.25506153471447	39.45764462439528	3.7974169103191944	11	0.31274598405521387	0.5921274178670781	0.8372844134840433	-93021.12765828957		387.23859	149.414	85_20230404_LFX_OK_226_VGF136_C08_1_neg_85
65	C10H18O4	[M - H]-	C10H18O4	0.9999999999999999	42.257431227888226	37.206542732780484	5.05088849510774	7	0.8057109268112352	0.19188860601914984	0.5168324951379315	-0.5168324951379315		201.11313	129.224	59_20230404_LFX_OK_226_VGF136_C08_1_neg_59
66	C17H28N6O4	[M - H]-	C17H28N6O4	0.9999999999999999	42.12452596372687	36.66668849898385	5.4578374647430135	8	0.29947961910378157	0.3568973933523642	0.5171590381001868	0.6530326822383062		379.21017	278.72	190_20230404_LFX_OK_226_VGF136_C08_1_neg_190
67	C16H12O5	[M - H]-	C16H12O5	0.9999999999999999	41.97975107638694	38.18700596631759	3.792745110069345	8	0.775060327807975	-0.13936969697333595	0.3321184886971943	-63628.19111081372		283.06110	114.051	41_20230404_LFX_OK_226_VGF136_C08_1_neg_41
68	C18H32O4	[M - H]-	C18H32O4	0.9999999999999999	41.73595284357805	37.93057373774059	3.8053791058374586	11	0.23631379018895057	-0.05052502114293636	0.5412470955375509	-57870.03336293808		311.22287	211.298	152_20230404_LFX_OK_226_VGF136_C08_1_neg_152
69	C40H79NO7	[M - H]-	C40H79NO7	0.9999999999999999	41.60623508246682	34.5750068689316	7.0312282135352175	8	0.8168420350256665	0.44323883720312623	0.44323883720312623	0.5228553483449614		684.57874	422.526	209_20230404_LFX_OK_226_VGF136_C08_1_neg_209
70	C17H26O4	[M - H]-	C17H26O4	0.9999999999999999	39.35315514533313	35.566305047438625	3.786850097894506	8	0.9583611894610873	0.37663082478659515	0.5663758578933016	0.1362418555477876		293.17587	204.903	148_20230404_LFX_OK_226_VGF136_C08_1_neg_148
71	C12H20O5	[M - H]-	C12H20O5	0.9999999999999999	37.61807748288984	34.05244568122387	3.565631801665964	6	0.35684433788174497	0.08236722304939256	0.37017834516237463	-0.5760909840603491		243.12366	109.749	40_20230404_LFX_OK_226_VGF136_C08_1_neg_40
72	C20H36O3	[M - H]-	C20H36O3	0.9999999999999999	34.647226897908794	30.703148883485465	3.9440780144233285	5	0.932363229350367	0.1585334001450175	0.2501519170499911	-0.04110161061017079		323.25916	376.758	206_20230404_LFX_OK_226_VGF136_C08_1_neg_206
73	C20H34O7	[M - H]-	C20H34O7	0.9999999999999999	34.59832885677049	30.84580930637183	3.7525195503986644	7	0.7601767368277356	0.2774898829160693	0.4328896421513059	-93508.12908370025		385.22284	105.28	34_20230404_LFX_OK_226_VGF136_C08_1_neg_34
74	C18H19NO4	[M - H]-	C18H19NO4	0.9999999999999999	34.41401148021315	30.804914841912947	3.609096638300203	11	0.7248384634547983	0.3192156004124466	0.42491875845687554	-0.05333030768701525		312.12411	121.979	49_20230404_LFX_OK_226_VGF136_C08_1_neg_49
75	C6H2N6O3P2S3	[M - H]-	C6H2N6O3P2S3	0.9999999999999999	34.22816729170384	34.22816729170384	0.0	8	0.4230421720731151	-0.48420934450368425	0.48420934450368425	-0.6522816765137938		362.87506	333.016	203_20230404_LFX_OK_226_VGF136_C08_1_neg_203
76	C16H22O4	[M - H]-	C16H22O4	0.9999999999999999	33.41356770718947	29.615188426985956	3.7983792802035152	7	0.6265548826714471	-0.3356900969801108	0.3356900969801108	-0.3356900969801108		277.14444	185.389	126_20230404_LFX_OK_226_VGF136_C08_1_neg_126
77	C20H30O4	[M + CH2O2 - H]-	C21H32O6	0.9999999999999999	33.364323479054285	33.364323479054285	0.0	5	0.2067013821932549	0.5915669472006181	0.5915669472006181	-0.15126152348518215		379.21255	190.319	131_20230404_LFX_OK_226_VGF136_C08_1_neg_131
78	C15H12O4	[M - H]-	C15H12O4	0.9999999999999999	33.295325587451075	29.535792723438544	3.759532864012532	10	0.4645249930023249	-0.07201903106453698	0.3964343213363891	0.18639914263210336		255.06633	194.343	135_20230404_LFX_OK_226_VGF136_C08_1_neg_135
79	C18H32O3	[M - H]-	C18H32O3	0.9999999999999999	33.08845304344506	29.218677110924666	3.869775932520391	8	0.8240262717594145	-0.06636282139303129	0.6272779127700024	-0.2886882240671164		295.22778	271.6	188_20230404_LFX_OK_226_VGF136_C08_1_neg_188
80	C32H46N4O14	[M - H]-	C32H46N4O14	0.9999999999999999	32.61156380183555	26.098085956181407	6.513477845654146	7	0.5136712642745265	0.29199696594641894	0.35051224033997147	-0.535326873008963		709.29340	244.616	175_20230404_LFX_OK_226_VGF136_C08_1_neg_175
81	C20H22O6	[M - H]-	C20H22O6	0.9999999999999999	32.367294691724574	28.554573520718485	3.8127211710060873	6	0.3686749888321006	0.8146010862444342	0.8146010862444342	-0.9205753412008776		357.13403	148.316	81_20230404_LFX_OK_226_VGF136_C08_1_neg_81
82	C15H14O6	[M - H]-	C15H14O6	0.9999999999999999	32.00757542188897	28.23011894217588	3.77745647971309	7	0.1006739011796622	-0.5412245831700727	0.6889218869998809	-0.3682217541309861		289.07166	55.77	18_20230404_LFX_OK_226_VGF136_C08_1_neg_18
83	C29H25NO5	[M - H]-	C29H25NO5	0.9999999999999999	31.927329087696233	29.074205904845062	2.8531231828511703	14	0.27597731345205434	0.49707778848621686	0.49707778848621686	-38635.611126754964		466.16595	196.035	137_20230404_LFX_OK_226_VGF136_C08_1_neg_137
84	C41H81NO5	[M + CH2O2 - H]-	C42H83NO7	0.9999999999999999	31.60494201182821	31.60494201182821	0.0	4	0.18651475837954723	0.28352925699698284	0.2881361297895359	-0.2532573558335907		712.60950	481.843	215_20230404_LFX_OK_226_VGF136_C08_1_neg_215
85	C17H14O7	[M - H]-	C17H14O7	0.9999999999999999	31.194692818495337	23.54236437273481	7.652328445760526	6	0.2554467387570664	0.8645556251859592	0.8645556251859592	0.013894733017333153		329.06668	160.578	99_20230404_LFX_OK_226_VGF136_C08_1_neg_99
86	C42H42N3O6P3	[M - H]-	C42H42N3O6P3	0.9999999999999999	30.524604688189598	30.524604688189598	0.0	11	0.390649949274951	0.508677759797244	0.5482114906127908	0.16371631330538072		776.22150	235.348	169_20230404_LFX_OK_226_VGF136_C08_1_neg_169
87	C17H14O6	[M - H]-	C17H14O6	0.9999999999999999	30.38470744408969	26.866364391158825	3.5183430529308612	4	0.8091546705949338	0.4918286632927482	0.4918286632927482	0.14739563733284713		313.07181	199.434	141_20230404_LFX_OK_226_VGF136_C08_1_neg_141
